Title,Link,Price
Daraz Like New Laptops - Dell Latitude 7490 - Intel Core i5-8th Generation - 8gb DDR4 Ram - 256gb Ssd - 14.1 Inch Screen Size - FHD Dsiplay - Backlit Keyboard - FREE LAPTOP Bag,https://www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-7490-intel-core-i5-8th-generation-8gb-ddr4-ram-256gb-ssd-141-inch-screen-size-fhd-dsiplay-backlit-keyboard-free-laptop-bag-i518812680.html,"Rs. 59,457"
LAPTOP Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 250GB 12.5″ Windows 10 (Free Laptop Bag) - Daraz Like New Laptops,https://www.daraz.pk/products/laptop-lenovo-thinkpad-x230-core-i5-3rd-gen-4gb-ram-250gb-125-windows-10-free-laptop-bag-daraz-like-new-laptops-i489062541.html,"Rs. 19,920"
Acer | Chromebook Spin 11 R751T | 32GB Storage | 4GB RAM | Intel HD Graphics 500 | Intel Celeron N3350 | 11.6″ Display | Dual Camera | Touchscreen | Playstore Supported | ChromeBook,https://www.daraz.pk/products/11-r751t-ail-32gb-4gb-hd-2-n3350-in3350-i492632497.html,"Rs. 13,999"
Lenovo Thinkpad T480 - Core i5 8th Generation -8GB DDR4 - 256GB SSD - 14inch Screen - FREE LAPTOP BAG (Windows 11 Licensed) - Daraz like new laptops,https://www.daraz.pk/products/lenovo-thinkpad-t480-core-i5-8th-generation-8gb-ddr4-256gb-ssd-14inch-screen-free-laptop-bag-windows-11-licensed-daraz-like-new-laptops-i437349175.html,"Rs. 54,999"
Used - Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - Daraz like new laptops,https://www.daraz.pk/products/used-lenovo-n22n23-chromebook-116-4-gb-ram-16-gb-rom-with-play-store-pubg-supported-daraz-like-new-laptops-i495264522.html,"Rs. 9,149"
HP EliteBook 840 G3 - Core i5 6th Generation - 8 GB RAM - 128GB SSD 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS 11 REGISTERED) - daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-840-g3-core-i5-6th-generation-8-gb-ram-128gb-ssd-500gb-hdd-14inch-screen-free-laptop-bag-windows-11-registered-daraz-like-new-laptops-i250546247.html,"Rs. 49,499"
HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Factory Playstore | Black & Silver - Daraz Like New Laptops,https://www.daraz.pk/products/hp-chromebook-11-g5-16gb-storage-4gb-ram-116-display-factory-playstore-black-silver-daraz-like-new-laptops-i599201597.html,"Rs. 8,499"
Lenovo Thinkpad – X230 – Core i5 3rd Gen – 4GB RAM – 250GB – 12.5″ FREE LAPTOP BAG - Daraz like new laptops,https://www.daraz.pk/products/lenovo-thinkpad-x230-core-i5-3rd-gen-4gb-ram-250gb-125-free-laptop-bag-daraz-like-new-laptops-i352848855.html,"Rs. 22,499"
Daraz Like New Laptops - HP | Chromebook 14 G5 | 32GB Storage | 4GB RAM | 14.1″ HD Display | Updated Version | Playstore Supported | With Type C fast charging Charger,https://www.daraz.pk/products/daraz-like-new-laptops-hp-chromebook-14-g5-32gb-storage-4gb-ram-141-hd-display-updated-version-playstore-supported-with-type-c-fast-charging-charger-i478669670.html,"Rs. 19,999"
SAMSUNG Chromebook 4 Intel® Celeron® Processor N4000 4GB RAM 32GB eMMC 11.6” HD Chrome OS™ 2029 UPDATE Silver Open Box Condition - Daraz Like New Laptops,https://www.daraz.pk/products/samsung-chromebook-4-intel-celeron-processor-n4000-4gb-ram-32gb-emmc-116-hd-chrome-os-2029-update-silver-open-box-condition-daraz-like-new-laptops-i437347445.html,"Rs. 25,999"
LAPTOP HP EliteBook 820 G3 - Core i5 6th Generation - 16GB DDR4 RAM - 128GB SSD AND 500GB HDD- 12.5inch Screen - FREE LAPTOP BAG - Daraz like new laptops,https://www.daraz.pk/products/laptop-hp-elitebook-820-g3-core-i5-6th-generation-16gb-ddr4-ram-128gb-ssd-and-500gb-hdd-125inch-screen-free-laptop-bag-daraz-like-new-laptops-i372051481.html,"Rs. 43,919"
"Dell Latitude 5410 Ultra Book Core i7 10th generation, 16GB DDR4 Ram 256GB Solid State Drive SSD 14.1"" FHD Led Display Intel HD Graphics - Daraz Like New Laptops",https://www.daraz.pk/products/dell-latitude-5410-ultra-book-core-i7-10th-generation-16gb-ddr4-ram-256gb-solid-state-drive-ssd-141-fhd-led-display-intel-hd-graphics-daraz-like-new-laptops-i562750713.html,"Rs. 99,999"
"Daraz Like New - Lenovo Yoga L-380 Preowned Laptop, Core i5-08th Generation, 08GB DDR4 Ram, 256GB SSD, 13.3 X360 Touch Screen, Preowned Box Pack, 06 Months Warranty",https://www.daraz.pk/products/1-000-l-380-08gb-ddr4-i5-08th-gb-ssd-256-x360-06-i588036118.html,"Rs. 69,500"
Daraz Like New Laptops - HP Chromebook 11 G8 | 32GB Storage | 4GB RAM | 11.6″ Display | 2027 Update Available | Playstore Supported | Dual Core | Chrome Book,https://www.daraz.pk/products/daraz-like-new-laptops-hp-chromebook-11-g8-32gb-storage-4gb-ram-116-display-2027-update-available-playstore-supported-dual-core-chrome-book-i416752129.html,"Rs. 12,999"
"Daraz Like New Laptop - HP ProBook 650 G2 - 15.6"" LED - Core i5 6th Generation (6200U) - 8 GB RAM - 256 GB SSD - Windows 10 (Activated) - FREE LAPTOP BAG",https://www.daraz.pk/products/hp-650-g2-156-led-6th-i5-6200u-8-gb-ssd-256-gb-10-i593537492.html,"Rs. 48,999"
"Lenovo T470 Core i5 7th generation, 8GB Ram,256GB SSD, 14"" Led Display, (Windows 11 Licensed) FREE LAPTOP BAG - Daraz Like New Laptops",https://www.daraz.pk/products/lenovo-t470-core-i5-7th-generation-8gb-ram256gb-ssd-14-led-display-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i485813981.html,"Rs. 47,999"
"Lenovo ThinkPad T430 - Core i5 3rd Generation - 4 GB Ram - 500 GB HDD - 14"" Screen Size",https://www.daraz.pk/products/t430-3rd-i5-4-gb-14-14-gb-hdd-500-gb-i459249691.html,"Rs. 25,499"
Dell Latitude 7280 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG (Windows 11 Licensed),https://www.daraz.pk/products/7280-7th-i5-8gb-256gb-ssd-11-i434365383.html,"Rs. 44,999"
"Daraz Like New Laptops - HP ProBook 450 G1 Notebook PC Intel Core i5 4th Generation, 8GB DDR3 Ram, 128GB SSD Drive, 15.6"" Led Display, Intel HD Graphics Card, Numeric Keypad",https://www.daraz.pk/products/daraz-like-new-laptops-hp-probook-450-g1-notebook-pc-intel-core-i5-4th-generation-8gb-ddr3-ram-128gb-ssd-drive-156-led-display-intel-hd-graphics-card-numeric-keypad-i587929019.html,"Rs. 32,999"
Daraz Like New Laptops - Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 500GB 12.5″ Windows 10 (Free Laptop Bag),https://www.daraz.pk/products/daraz-like-new-laptops-lenovo-thinkpad-x230-core-i5-3rd-gen-4gb-ram-500gb-125-windows-10-free-laptop-bag-i404888459.html,"Rs. 33,999"
"Dell Latitude E5470 14 inch Laptop, 2.4GHz Core i5-6300U, 16GB RAM, 512GB SSD, Windows 11 Licensed (FREE LAPTOP BAG) - Daraz like new laptops",https://www.daraz.pk/products/dell-latitude-e5470-14-inch-laptop-24ghz-core-i5-6300u-16gb-ram-512gb-ssd-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i464367649.html,"Rs. 54,999"
"Lenovo ThinkPad Yoga 11e 11.6"" 2-in-1 Touchscreen Laptop (Intel® Core™ i3 6th Gen 8GB RAM, 256GB SSD, Webcam) Black - With Bag Gift - Daraz Like New Laptops",https://www.daraz.pk/products/11e-116-1-2-i3-6th-8gb-256gb-ssd-i460071845.html,"Rs. 38,999"
"LAPTOP - HP Elitebook 840 G2 - Core i5-5th Gen - 500gb Hard , 8GB RAM - Daraz like new laptops - USED LAPTOPS",https://www.daraz.pk/products/laptop-hp-elitebook-840-g2-core-i5-5th-gen-500gb-hard-8gb-ram-daraz-like-new-laptops-used-laptops-i535801368.html,"Rs. 44,999"
"DELL Latitude 3189, Intel Pentium N4200 Quad-Core (1.1 GHz), 4GB DDR3L Ram, 128GB SSD, Intel HD Graphics 505, 11.6"" Touchscreen 1366 x 768 Convertible 2-in-1 Laptop Windows 11 Pro 64-Bit (Windows 11 Licensed) - Daraz like new laptops",https://www.daraz.pk/products/dell-latitude-3189-intel-pentium-n4200-quad-core-11-ghz-4gb-ddr3l-ram-128gb-ssd-intel-hd-graphics-505-116-touchscreen-1366-x-768-convertible-2-in-1-laptop-windows-11-pro-64-bit-windows-11-licensed-daraz-like-new-laptops-i456091225.html,"Rs. 30,499"
"Daraz Like New Laptops - HP ProBook 650 G4 Ultra Book Core i7 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD 15.6"" FHD Led Display, Numeric Keypad Intel HD Graphics",https://www.daraz.pk/products/daraz-like-new-laptops-hp-probook-650-g4-ultra-book-core-i7-8th-generation-8gb-ddr4-ram-256gb-solid-state-drive-ssd-156-fhd-led-display-numeric-keypad-intel-hd-graphics-i562803100.html,"Rs. 78,999"
"Lenovo ThinkPad T460 Core i5 6th Gen, 8GB, 256GB SSD, 14″ LED (Windows 11 Licensed) FREE LAPTOP BAG) - Daraz like new laptops",https://www.daraz.pk/products/lenovo-thinkpad-t460-core-i5-6th-gen-8gb-256gb-ssd-14-led-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i456642407.html,"Rs. 43,999"
Hp EliteBook 8470p   - Core i5 3rd Generation - 4GB RAM - 250GB HDD - 14inch Screen - FREE LAPTOP BAG - Daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-8470p-core-i5-3rd-generation-4gb-ram-250gb-hdd-14inch-screen-free-laptop-bag-daraz-like-new-laptops-i249117570.html,"Rs. 29,999"
LAPTOP - Hp Probook 650 G2 - Core i5 6th Generation - 16 GB RAM-128GB SSD 500GB HDD- 15.6inch Screen - FREE LAPTOP BAG (WINDOWS 11 REGISTERED) - Daraz like new laptops - USED LAPTOP,https://www.daraz.pk/products/laptop-hp-probook-650-g2-core-i5-6th-generation-16-gb-ram-128gb-ssd-500gb-hdd-156inch-screen-free-laptop-bag-windows-11-registered-daraz-like-new-laptops-used-laptop-i536918247.html,"Rs. 64,999"
Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,https://www.daraz.pk/products/n22-116-4-gb-16-gb-pubg-i451127602.html,"Rs. 8,499"
"Brand New - HP 15-FD0107TU Core i5 13th Gen, 8GB, 512GB SSD, 15.6″ FHD LED, Windows 11",https://www.daraz.pk/products/hp-15-fd0107tu-13th-i5-8gb-512gb-ssd-156-fhd-led-11-i539353516.html,"Rs. 174,999"
"Lenovo ThinkPad Yoga 11e 11.6-inch Touch Screen 360 Convertible Laptop ( Intel® Celeron® Processor N3150 2M Cache, up to 2.25 GHz 4GB 128GB SSD Windows 10 Pro Intel HD Graphics), Black - Daraz Like New Laptops",https://www.daraz.pk/products/lenovo-thinkpad-yoga-11e-116-inch-touch-screen-360-convertible-laptop-intel-celeron-processor-n3150-2m-cache-up-to-225-ghz-4gb-128gb-ssd-windows-10-pro-intel-hd-graphics-black-daraz-like-new-laptops-i519542968.html,"Rs. 24,999"
HP ELITEBOOK 840-G5 8TH GENERATION | INTEL CORE-I5 | 8250u PROCESSOR | 16GB RAM | 256GB SSD | FHD | 14.1’INCH DISPLAY | SILVER | WIN10 PRO | REGITERED (FREE LAPTOP BAG) - daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-840-g5-8th-generation-intel-core-i5-8250u-processor-16gb-ram-256gb-ssd-fhd-141inch-display-silver-win10-pro-regitered-free-laptop-bag-daraz-like-new-laptops-i365577346.html,"Rs. 79,999"
"Dell Latitude E5430 14.1"" Laptop (Intel Core i5-3320M, 4GB RAM, 320GB HDD, WiFi, DVDRW, Windows 10 Pro",https://www.daraz.pk/products/e5430-4gb-141-gb-hdd-wifi-dvdrw-10-i250337368.html,"Rs. 22,999"
Hp Probook 640 G3 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 14inch Screen - Windows 11 Licensed (FREE LAPTOP BAG) - Daraz like new laptops,https://www.daraz.pk/products/hp-probook-640-g3-core-i5-7th-generation-8gb-ram-256gb-ssd-14inch-screen-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i456080849.html,"Rs. 36,344"
Dell Latitude E7470 - Core i7 6th Generation - 8GB DDR4 RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG (WINDOWS 11 REGISTERED),https://www.daraz.pk/products/e7470-6th-i7-8gb-ddr4-14-11-i416217601.html,"Rs. 49,999"
Hp Elitebook 820 G2 - Core i5 5th Generation - 8GB RAM - 500GB HDD- 12.5 inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGISTERED) - Daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-820-g2-core-i5-5th-generation-8gb-ram-500gb-hdd-125-inch-screen-free-laptop-bag-windows-10-registered-daraz-like-new-laptops-i436131911.html,"Rs. 37,499"
Lenovo Thinkpad 11e Laptop - 4GB RAM 128GB SSD - 11.6 Inches - Built-in Webcam - WiFi - Bluetooth | Black,https://www.daraz.pk/products/lenovo-thinkpad-11e-laptop-4gb-ram-128gb-ssd-116-inches-built-in-webcam-wifi-bluetooth-black-i558853990.html,"Rs. 18,500"
Hp Chromebook 14 - 4GB Ram - 16GB Rom - Playstore Supported - 14 inch HD Display - Free Laptop Bag - Daraz like new laptops,https://www.daraz.pk/products/hp-chromebook-14-4gb-ram-16gb-rom-playstore-supported-14-inch-hd-display-free-laptop-bag-daraz-like-new-laptops-i433290008.html,"Rs. 15,999"
Dell Latitude E5490 Core i5 8th Generation 8GB RAM 256GB SSD 14inch Screen  Free Laptop Bag (Windows 11 Licensed) - Daraz like new laptops,https://www.daraz.pk/products/dell-latitude-e5490-core-i5-8th-generation-8gb-ram-256gb-ssd-14inch-screen-free-laptop-bag-windows-11-licensed-daraz-like-new-laptops-i404628489.html,"Rs. 53,999"
"Dell Inspiron Chromebook 11 3100-11.6"" HD Display -Intel Celeron N4000-4GB DDR4 Ram - 16GB eMMC - Play Store - Chrome OS - Black",https://www.daraz.pk/products/dell-inspiron-chromebook-11-3100-116-hd-display-intel-celeron-n4000-4gb-ddr4-ram-16gb-emmc-play-store-chrome-os-black-i438059580.html,"Rs. 11,999"
Lenovo N23 Chromebook - 6th Generation – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,https://www.daraz.pk/products/n23-6th-116-4-gb-16-gb-pubg-i487435768.html,"Rs. 8,499"
"DELL Latitude 3189, Intel Pentium N4200 Quad-Core (1.1 GHz), 4 GB DDR3L Ram, 128 GB SSD, Intel HD Graphics 505, 11.6"" Touchscreen 1366 x 768 Convertible 2-in-1 Laptop Windows 10 Pro 64-Bit (Registered Windows)",https://www.daraz.pk/products/3189-n4200-11-ghz-4-gb-ddr3l-128-gb-ssd-hd-505-1-2-10-64-116-1366x768-i367254758.html,"Rs. 28,999"
Dell Latitude E780 - Core i5 7th Generation - 8GB DDR4 RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG (WINDOWS 11 REGISTERED) - Daraz like new laptops,https://www.daraz.pk/products/dell-latitude-e7280-core-i5-7th-generation-8gb-ddr4-ram-256gb-ssd-125inch-screen-free-laptop-bag-windows-11-registered-daraz-like-new-laptops-i410479109.html,"Rs. 69,999"
Lenovo N21/N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - FREE LATOP MOUSE,https://www.daraz.pk/products/n21n22-116-4-gb-16-gb-pubg-i451130486.html,"Rs. 8,499"
LENOVO THINKPAD T430 14-inch Notebook 2.60 GHz Intel Core i5 3rd Generation 4GB Ram 500GB Hard disk Windows® 10 Activated - Free Laptop Bag - Daraz like new laptops - USED LAPTOP,https://www.daraz.pk/products/lenovo-thinkpad-t430-14-inch-notebook-260-ghz-intel-core-i5-3rd-generation-4gb-ram-500gb-hard-disk-windows-10-activated-free-laptop-bag-daraz-like-new-laptops-used-laptop-i497203086.html,"Rs. 25,499"
Lenovo Thinkpad X240 - Core i5 4th Generation - 8GB RAM - 256GB SSD - 12.5inches Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/x240-4th-i5-8gb-256gb-ssd-125-i432515546.html,"Rs. 33,999"
"HP Chromebook 11 G6 EE 11.6"" Chromebook Intel Celeron 1.10 GHz 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Play Store, Chrome OS - FREE LAPTOP BAG",https://www.daraz.pk/products/hp-11-g6-ee-116-4gb-16gb-ssd-hdmi-wifi-os-i536085748.html,"Rs. 9,999"
"Dell - Chromebook 5190 2-in-1 - Flip design - Intel Celeron N3350   Chrome OS  HD Graphics 500  4 GB RAM -32 GB  11.6"" IPS touchscreen 1366 x 768 (HD) Updates till 2027 Type C Charger",https://www.daraz.pk/products/dell-chromebook-5190-2-in-1-flip-design-intel-celeron-n3350-chrome-os-hd-graphics-500-4-gb-ram-32-gb-116-ips-touchscreen-1366-x-768-hd-updates-till-2027-type-c-charger-i428071595.html,"Rs. 15,999"
"HP ProBook X360 11 G2 2-in-1 11.6 Inch Touchscreen, Intel Core M3 7th Gen 4GB RAM, 128GB SSD, Windows 10 Pro - With Bag Gift",https://www.daraz.pk/products/hp-1-2-11-g2-x360-m3-7th-4gb-10-i449407317.html,"Rs. 32,999"
"Lenovo ThinkPad Yoga 11e 11.6-inch Touch Screen 360 Convertible Laptop ( Intel® Celeron® Processor N3150 2M Cache, up to 2.25 GHz 4GB 128GB SSD Windows 10 Pro Intel HD Graphics), Black - Daraz Like New Laptops",https://www.daraz.pk/products/lenovo-thinkpad-yoga-11e-116-inch-touch-screen-360-convertible-laptop-intel-celeron-processor-n3150-2m-cache-up-to-225-ghz-4gb-128gb-ssd-windows-10-pro-intel-hd-graphics-black-daraz-like-new-laptops-i519508327.html,"Rs. 24,999"
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG",https://www.daraz.pk/products/4gb-4gb-16gb-ssd-hdmi-wifi-os-n3060-i536113542.html,"Rs. 12,799"
Dell laptop 3480 - Core i5 6th Generation - 8GB RAM - 256GB SSD - 14inch Screen - Free Laptop Bag,https://www.daraz.pk/products/3480-6th-i5-8gb-14-14-gb-ssd-i385254605.html,"Rs. 49,999"
LENOVO THINKPAD T430 14-inch Notebook 2.60 GHz Intel Core i5 3rd Generation 4GB Ram 500GB Hard disk Windows® 10 Activated - Free Laptop Bag - Daraz like new laptops,https://www.daraz.pk/products/lenovo-thinkpad-t430-14-inch-notebook-260-ghz-intel-core-i5-3rd-generation-4gb-ram-500gb-hard-disk-windows-10-activated-free-laptop-bag-daraz-like-new-laptops-i404278272.html,"Rs. 24,499"
"HP Victus 16-D0023DX Gaming Laptop 11th Gen Core i5-11400H, 8GB DDR4, 256GB SSD, NVIDIA RTX3050 4GB, 16.1"" FHD IPS, Windows 11 Home",https://www.daraz.pk/products/hp-16-d0023dx-11th-i5-11400h-8gb-ddr4-256gb-ssd-nvidia-rtx3050-4gb-161-fhd-ips-11-i431534347.html,"Rs. 250,000"
"Dell Latitude E5470 - Core i5 - 6th Generation - 8gb RAM - 256gb SSD - 14"" Screen - Windows 10 Activated - Free Laptop Bag - Daraz Like New Laptops",https://www.daraz.pk/products/dell-latitude-e5470-core-i5-6th-generation-8gb-ram-256gb-ssd-14-screen-windows-10-activated-free-laptop-bag-daraz-like-new-laptops-i416468196.html,"Rs. 44,999"
"Acer Chromebook 11 C732-C6WU, 11.6"" HD Widescreen ComfyView LED-backlit Display, Intel Celeron Dual-Core N3350, 4GB LPDDR4, 32GB eMMC, Google Chrome, Play Store, Type C Charging",https://www.daraz.pk/products/acer-chromebook-11-c732-c6wu-116-hd-widescreen-comfyview-led-backlit-display-intel-celeron-dual-core-n3350-4gb-lpddr4-32gb-emmc-google-chrome-play-store-type-c-charging-i590921585.html,"Rs. 12,999"
"Dell Latitude E5430 14.1"" Laptop (Intel Core i5-3320M, 8GB RAM, 256GB SSD, WiFi, DVDRW, Windows 10 Pro - FREE LAPTOP BAG",https://www.daraz.pk/products/e5430-8gb-5-gb-wifi-dvdrw-10-i432677558.html,"Rs. 29,999"
Lenovo Thinkpad T480 - Core i5 8th Generation - 16GB DDR4 - 512GB SSD - 14inch Screen - FREE LAPTOP BAG (Windows 11 Licensed) - Daraz like new laptops,https://www.daraz.pk/products/lenovo-thinkpad-t480-core-i5-8th-generation-16gb-ddr4-512gb-ssd-14inch-screen-free-laptop-bag-windows-11-licensed-daraz-like-new-laptops-i463915964.html,"Rs. 74,999"
DELL LATITUDE E6430 - Intel Core i5 3rd Generation - 4GB Ram - 250GB Hard disk - 14inches Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/e6430-3rd-i5-4gb-250gb-14-i257181962.html,"Rs. 23,999"
HP EliteBook 840 G1 -14 inch Notebook - Core i5 4th Generation - 4GB RAM - 320GB HDD - Windows® 10 Activated - FREE LAPTOP BAG,https://www.daraz.pk/products/hp-14-840-g1-4th-i5-4gb-hdd-320gb-10-i258167372.html,"Rs. 39,999"
HP ELITEBOOK 830-G5 8TH GENERATION | INTEL CORE-I5 | 8350u PROCESSOR | 8GB RAM | 256GB SSD | FHD | 13.0’INCH DISPLAY | SILVER | WIN11 PRO | LICENSED (FREE LAPTOP BAG) - Daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-830-g5-8th-generation-intel-core-i5-8350u-processor-8gb-ram-256gb-ssd-fhd-130inch-display-silver-win11-pro-licensed-free-laptop-bag-daraz-like-new-laptops-i464383429.html,"Rs. 73,999"
"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 4GB DDR4 RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US - Play Store - All Metal Body",https://www.daraz.pk/products/samsung-chromebook-4-chrome-os-116-hd-intel-celeron-processor-n4000-4gb-ddr4-ram-32gb-emmc-gigabit-wi-fi-xe310xba-k01us-play-store-all-metal-body-i537359855.html,"Rs. 20,988"
"Lenovo Thinkpad x250 Ultra Book, Core i5 5th generation, 8GB DDR3 Ram, 500GB Hard Drive, 12.1"" Led Display, Intel HD Graphics - Daraz like new laptops",https://www.daraz.pk/products/lenovo-thinkpad-x250-ultra-book-core-i5-5th-generation-8gb-ddr3-ram-500gb-hard-drive-121-led-display-intel-hd-graphics-daraz-like-new-laptops-i463328235.html,"Rs. 31,999"
Lenovo ThinkPad X230  Core i5 3rd Gen 4 GB RAM 250 GB 12..5″ Windows 10 (Free Laptop Bag) - Daraz like new laptops - USED LAPTOP,https://www.daraz.pk/products/lenovo-thinkpad-x230-core-i5-3rd-gen-4-gb-ram-250-gb-125-windows-10-free-laptop-bag-daraz-like-new-laptops-used-laptop-i495585677.html,"Rs. 21,999"
"USED - HP ProBook 640G4 - Ultra Book - Core i5 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD 15.6"" FHD Led Display, Numeric Keypad Intel HD Graphics - Daraz Like New Laptops",https://www.daraz.pk/products/used-hp-probook-640g4-ultra-book-core-i5-8th-generation-8gb-ddr4-ram-256gb-solid-state-drive-ssd-156-fhd-led-display-numeric-keypad-intel-hd-graphics-daraz-like-new-laptops-i495235476.html,"Rs. 59,499"
Acer | C740 | 128GB Storage | 4GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported | Chromebook - FREE LAPTOP BAG,https://www.daraz.pk/products/c740-4gb-air-4gb-10128-i478478103.html,"Rs. 14,999"
"Dell Latitude E7250 12.5” Laptop, Intel i5-5300U 2.3GHz, 128GB SSD, 4GB RAM Windows 10  (Registered Windows) - Daraz like new laptops",https://www.daraz.pk/products/dell-latitude-e7250-125-laptop-intel-i5-5300u-23ghz-128gb-ssd-4gb-ram-windows-10-registered-windows-daraz-like-new-laptops-i316310988.html,"Rs. 34,999"
Dell Latitude E5540 - Core i5 4th Generation - 4GB RAM - 500GB HDD - 15.6inch Screen Numpad - FREE LAPTOP BAG,https://www.daraz.pk/products/e5540-4th-i5-4gb-500gb-hdd-i257632488.html,"Rs. 32,999"
"Lenovo ThinkPad Yoga 11e 11.6-inch Touch Screen 360 Convertible Laptop ( Intel® Celeron® Processor N3150 2M Cache, up to 2.25 GHz 4GB 128GB SSD Windows 10 Pro Intel HD Graphics), Black - Daraz Like New Laptops",https://www.daraz.pk/products/lenovo-thinkpad-yoga-11e-116-inch-touch-screen-360-convertible-laptop-intel-celeron-processor-n3150-2m-cache-up-to-225-ghz-4gb-128gb-ssd-windows-10-pro-intel-hd-graphics-black-daraz-like-new-laptops-i519552043.html,"Rs. 24,499"
LAPTOP Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 250GB 12.5″ Windows 10 (Free Laptop Bag) - Daraz Like New Laptops,https://www.daraz.pk/products/laptop-lenovo-thinkpad-x230-core-i5-3rd-gen-4gb-ram-250gb-125-windows-10-free-laptop-bag-daraz-like-new-laptops-i488181373.html,"Rs. 22,499"
HP EliteBook 840 G3 - Core i7 6th Generatio - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/hp-840-g3-6th-i7-8gb-14-14-gb-ssd-i272619387.html,"Rs. 53,999"
LENOVO T470 - CORE I5 -7TH GENERATION- 8GB RAM - 256GB SSD - Windows 11 LICENSED - FREE LAPTOP BAG - DARAZ LIKE NEW LAPTOPS,https://www.daraz.pk/products/lenovo-t470-core-i5-7th-generation-8gb-ram-256gb-ssd-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i488721461.html,"Rs. 48,999"
"Daraz Like New Laptops - Dell Latitude E7240 , Core i5 4th generation, 8GB DDR3 Ram, 256GB SSD Drive, 12.1"" Led Display, Intel HD Graphics",https://www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e7240-core-i5-4th-generation-8gb-ddr3-ram-256gb-ssd-drive-121-led-display-intel-hd-graphics-i457873581.html,"Rs. 37,999"
Daraz Like New Laptops - Lenovo Chromebook 300E X360 Intel Celeron 4GB RAM 32GB Chrome OS,https://www.daraz.pk/products/300e-x360-4gb-32gb-os-i410055838.html,"Rs. 14,999"
Dell Latitude 5490 - Core i5 8th Generation - 8GB RAM - 256GB SSD - 14inch Screen - Windows 11 Licensed (FREE LAPTOP BAG) - Daraz like new laptops,https://www.daraz.pk/products/dell-latitude-5490-core-i5-8th-generation-8gb-ram-256gb-ssd-14inch-screen-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i392488101.html,"Rs. 54,999"
Acer Chromebook C740 | 11.6 Inches | HD plus Display | 2GB Ram | 128GB SSD | FREE LAPTOP BAG | Windows 10 Installed | WiFi | Webcam | HDMI | USB Ports | Loudspeaker | Long Time Battery | DARAZ LIKE NEW,https://www.daraz.pk/products/c740-wance-116-mirhd-2gb-2gb-ssd-10-wifi-_-law-hdmi-usb-i492087503.html,"Rs. 15,999"
"Daraz Like New Laptops - Dell Precision 7510 Intel(R) i7 6th Gen 8GB, 256GB SSD 2GB GPU 15.6″ FHD Backlit Keyboard",https://www.daraz.pk/products/daraz-like-new-laptops-dell-precision-7510-intelr-i7-6th-gen-8gb-256gb-ssd-2gb-gpu-156-fhd-backlit-keyboard-i454997456.html,"Rs. 60,999"
